close,co_id,date,difference_percentage,high,low,open,total_trade_count,total_trade_dollar,total_trade_stocks
40.8,1101,102/09/17,-0.35,41.0,40.5,41.0,"3,372","405,311,395","9,948,759"
40.65,1101,102/09/18,-0.15,41.1,40.65,41.0,"2,948","353,777,823","8,651,107"
41.9,1101,102/09/23,1.25,42.05,40.8,40.8,"5,463","693,100,521","16,665,285"
41.5,1101,102/09/24,-0.4,42.0,41.2,41.9,"2,653","372,547,226","8,974,942"
41.7,1101,102/09/25,0.2,41.8,41.05,41.8,"2,904","456,030,108","11,014,344"
41.7,1101,102/09/26,0.0,41.75,41.05,41.7,"4,235","464,900,750","11,204,628"
43.0,1101,102/09/27,1.3,43.15,41.8,41.8,"6,255","916,992,383","21,627,105"
42.8,1101,102/09/30,-0.2,43.25,41.9,43.0,"4,359","644,976,452","15,088,762"
37.0,1101,102/08/01,0.35,37.2,36.8,37.15,"1,928","157,497,847","4,249,801"
37.2,1101,102/08/02,0.2,37.4,36.9,37.4,"2,113","166,804,432","4,495,286"
36.95,1101,102/08/05,-0.25,37.2,36.7,37.2,"1,295","151,679,486","4,120,384"
36.4,1101,102/08/06,-0.55,36.95,36.25,36.95,"2,446","260,464,703","7,152,454"
36.9,1101,102/08/07,0.5,37.0,36.1,36.25,"2,526","275,375,023","7,512,473"
37.0,1101,102/08/08,0.1,37.2,36.45,36.9,"2,017","236,868,183","6,445,031"
36.55,1101,102/08/09,-0.45,37.4,36.55,37.35,"2,377","259,878,763","7,029,888"
38.35,1101,102/08/12,1.8,38.45,36.9,37.0,"5,771","711,976,803","18,766,416"
38.9,1101,102/08/13,0.55,38.9,38.1,38.5,"5,491","630,225,787","16,350,701"
38.6,1101,102/08/14,-0.3,39.0,38.2,38.9,"3,524","355,293,454","9,217,180"
38.7,1101,102/08/15,0.1,38.9,37.7,38.6,"2,737","338,915,841","8,784,794"
38.95,1101,102/08/16,0.25,39.1,38.4,38.5,"3,295","478,150,521","12,283,063"
38.8,1101,102/08/19,-0.15,39.1,38.6,39.05,"2,957","326,189,624","8,374,913"
38.3,1101,102/08/20,-0.5,38.8,38.0,38.6,"3,124","237,289,651","6,194,027"
39.0,1101,102/08/22,0.7,39.0,37.5,37.8,"4,474","565,153,273","14,710,395"
38.75,1101,102/08/23,-0.25,39.0,38.5,39.0,"1,820","169,755,532","4,397,759"
38.95,1101,102/08/26,0.2,39.0,38.4,39.0,"1,225","146,956,562","3,794,091"
38.05,1101,102/08/27,-0.9,38.75,38.05,38.5,"2,368","213,338,696","5,560,748"
38.45,1101,102/08/28,0.4,38.6,37.75,37.8,"2,614","242,462,089","6,319,359"
38.8,1101,102/08/29,0.35,38.9,38.45,38.45,"1,667","185,341,165","4,780,331"
39.5,1101,102/08/30,0.7,39.5,38.75,38.95,"4,606","739,676,882","18,860,728"
37.0,1101,102/07/01,+0.10,37.2,36.3,36.8,"3,114","284,081,784","7,705,426"
35.6,1101,102/07/02,-1.40,37.2,35.55,37.0,"5,298","557,771,187","15,477,243"
36.05,1101,102/07/03,+0.45,36.55,35.2,35.4,"4,956","477,638,502","13,263,882"
36.3,1101,102/07/04,+0.25,36.5,35.8,35.8,"1,661","156,469,667","4,313,383"
36.4,1101,102/07/05,+0.10,36.8,36.3,36.5,"1,850","234,915,111","6,422,180"
36.15,1101,102/07/08,-0.25,36.5,35.85,36.4,"1,752","164,648,350","4,556,525"
36.3,1101,102/07/09,+0.15,36.5,36.15,36.25,"1,842","209,165,204","5,764,695"
36.95,1101,102/07/10,+0.65,37.1,36.3,36.3,"3,066","344,666,448","9,349,878"
37.2,1101,102/07/11,+0.25,37.4,37.0,37.2,"3,241","333,119,649","8,959,694"
37.85,1101,102/07/12,+0.65,37.85,37.4,37.4,"3,382","348,731,550","9,253,000"
38.0,1101,102/07/15,+0.15,38.0,37.5,37.5,"2,955","273,825,708","7,230,371"
38.1,1101,102/07/16,+0.10,38.1,37.7,38.0,"2,025","205,682,577","5,416,397"
38.25,1101,102/07/17,+0.15,38.3,37.95,38.1,"2,608","276,076,633","7,234,273"
38.35,1101,102/07/18,+0.10,38.5,38.15,38.2,"2,627","316,887,577","8,283,877"
38.6,1101,102/07/19,+0.25,38.75,38.2,38.25,"2,378","339,136,481","8,816,815"
38.8,1101,102/07/22,+0.20,38.85,38.6,38.75,"2,241","335,975,074","8,680,865"
39.1,1101,102/07/23,+0.30,39.15,38.7,38.95,"2,804","586,893,930","15,088,170"
38.5,1101,102/07/24,-0.60,39.1,38.5,39.1,"2,805","437,440,426","11,318,172"
36.8,1101,102/07/25,X0.00,37.25,36.7,36.8,"2,455","510,513,254","13,881,036"
36.75,1101,102/07/26,-0.05,37.25,36.35,37.25,"3,050","289,054,284","7,875,865"
36.35,1101,102/07/29,-0.40,37.1,36.35,36.9,"2,118","185,864,689","5,091,719"
37.15,1101,102/07/30,+0.80,37.2,36.6,37.05,"3,313","259,706,071","7,016,083"
36.65,1101,102/07/31,-0.50,37.25,36.6,37.0,"1,726","263,901,646","7,132,029"
38.4,1101,102/06/03,-1.05,38.7,38.25,38.6,"3,444","326,591,527","8,492,897"
38.1,1101,102/06/04,-0.3,38.7,38.05,38.7,"2,444","238,027,110","6,235,855"
37.6,1101,102/06/05,-0.5,38.05,37.3,38.0,"3,488","408,612,006","10,855,417"
37.5,1101,102/06/06,-0.1,37.75,37.3,37.3,"2,246","223,860,117","5,964,152"
37.85,1101,102/06/07,0.35,37.9,37.4,37.5,"1,849","159,815,905","4,251,504"
38.45,1101,102/06/10,0.6,38.5,38.0,38.2,"1,852","199,363,223","5,202,873"
38.1,1101,102/06/11,-0.35,38.45,38.0,38.45,"2,342","251,924,467","6,595,317"
37.35,1101,102/06/13,-0.75,38.2,37.35,38.1,"3,789","471,828,791","12,478,768"
37.4,1101,102/06/14,0.05,37.65,37.2,37.35,"2,792","256,548,771","6,859,302"
37.8,1101,102/06/17,0.4,38.8,37.3,37.65,"1,910","183,379,888","4,817,906"
37.55,1101,102/06/18,-0.25,37.8,37.4,37.8,"2,499","340,567,747","9,071,268"
37.55,1101,102/06/19,0.0,37.8,37.5,37.55,"2,718","313,548,387","8,338,361"
37.3,1101,102/06/20,-0.25,37.55,37.2,37.5,"2,948","397,895,224","10,653,560"
35.15,1101,102/06/21,-2.15,37.1,35.15,36.5,"7,128","938,072,315","26,341,776"
34.6,1101,102/06/24,-0.55,35.3,34.6,35.15,"6,336","662,317,332","18,930,650"
33.75,1101,102/06/25,-0.85,34.5,33.75,34.5,"6,401","663,566,772","19,432,733"
34.8,1101,102/06/26,1.05,34.8,33.9,34.5,"4,880","599,980,807","17,522,324"
35.5,1101,102/06/27,0.7,35.55,34.95,35.2,"3,754","348,927,678","9,861,656"
36.9,1101,102/06/28,1.4,36.95,35.4,35.85,"4,134","466,553,678","12,837,205"
38.5,1101,102/05/02,-0.7,39.05,38.5,39.05,"2,443","234,460,031","6,069,136"
38.3,1101,102/05/03,-0.2,38.8,38.0,38.5,"2,250","302,745,442","7,901,345"
38.45,1101,102/05/06,0.15,38.7,38.45,38.65,"1,638","146,450,355","3,800,977"
38.4,1101,102/05/07,-0.05,38.6,38.25,38.55,"1,528","137,962,202","3,594,122"
38.7,1101,102/05/08,0.3,38.85,38.3,38.3,"2,781","317,910,492","8,218,638"
39.15,1101,102/05/09,0.45,39.15,38.7,38.7,"2,058","334,798,620","8,582,130"
39.2,1101,102/05/10,0.05,39.2,38.95,39.1,"1,386","126,814,640","3,247,960"
38.65,1101,102/05/13,-0.55,39.15,38.65,39.1,900,"74,266,709","1,908,910"
39.1,1101,102/05/14,0.45,39.15,38.7,38.7,"1,763","161,454,034","4,135,666"
39.45,1101,102/05/15,0.35,39.45,38.85,39.1,"2,456","192,718,180","4,913,246"
39.7,1101,102/05/16,0.25,39.8,39.05,39.45,"3,550","347,472,597","8,781,561"
39.5,1101,102/05/17,-0.2,39.9,39.45,39.85,"1,979","272,736,704","6,870,204"
39.25,1101,102/05/20,-0.25,39.8,39.2,39.5,"1,629","157,921,164","4,009,207"
39.5,1101,102/05/21,0.25,39.6,39.25,39.4,"1,268","149,088,784","3,780,715"
39.7,1101,102/05/22,0.2,39.8,39.5,39.75,"1,207","134,877,340","3,408,179"
39.35,1101,102/05/23,-0.35,39.65,39.3,39.6,"1,529","252,100,324","6,392,388"
39.15,1101,102/05/24,-0.2,39.65,38.9,39.6,"1,781","194,322,114","4,938,976"
39.3,1101,102/05/27,0.15,39.3,39.0,39.15,"1,157","145,343,232","3,711,078"
39.3,1101,102/05/28,0.0,39.5,39.1,39.5,"1,184","104,766,551","2,663,026"
39.85,1101,102/05/29,0.55,39.85,39.3,39.3,"1,542","155,781,632","3,925,004"
38.75,1101,102/05/30,-1.1,39.7,38.7,39.7,"2,383","244,993,541","6,262,159"
39.45,1101,102/05/31,0.7,39.5,38.5,38.9,"4,112","572,149,070","14,588,634"
37.55,1101,102/04/01,0.05,37.65,37.45,37.5,"1,348","127,107,561","3,385,120"
37.85,1101,102/04/02,0.3,38.1,37.2,37.45,"2,244","196,473,288","5,184,772"
38.4,1101,102/04/03,0.55,38.4,37.85,38.0,"1,958","179,800,706","4,703,491"
37.5,1101,102/04/08,-0.9,38.05,37.5,37.9,"2,875","283,146,108","7,518,154"
37.75,1101,102/04/09,0.25,38.05,37.4,37.5,"2,297","252,050,630","6,662,303"
37.75,1101,102/04/10,0.0,38.25,37.5,38.0,"2,574","251,985,633","6,664,799"
38.0,1101,102/04/11,0.25,38.15,37.35,37.75,"2,019","231,331,764","6,110,238"
38.0,1101,102/04/12,0.0,38.4,37.75,38.0,"1,849","230,645,072","6,048,169"
38.4,1101,102/04/15,0.4,38.4,38.0,38.0,"1,796","221,490,736","5,802,736"
38.45,1101,102/04/16,0.05,38.5,37.7,37.7,"1,308","207,004,530","5,424,230"
38.4,1101,102/04/17,-0.05,38.45,38.0,38.45,"2,116","269,954,601","7,063,206"
38.05,1101,102/04/18,-0.35,38.6,37.85,38.2,"2,153","302,214,258","7,896,843"
38.4,1101,102/04/19,0.35,38.6,38.0,38.05,"2,560","202,077,055","5,254,299"
39.35,1101,102/04/22,0.95,40.1,39.25,39.55,"4,325","439,326,614","11,089,205"
38.75,1101,102/04/23,-0.6,39.5,38.7,39.4,"2,027","129,870,797","3,338,850"
39.3,1101,102/04/24,0.55,39.3,38.9,39.15,"1,923","185,170,631","4,731,532"
39.0,1101,102/04/25,-0.3,39.3,38.7,39.3,"2,049","166,735,267","4,284,671"
38.9,1101,102/04/26,-0.1,39.2,38.6,38.6,"1,340","122,927,951","3,155,822"
38.7,1101,102/04/29,-0.2,39.0,38.7,38.9,"1,459","115,427,175","2,968,865"
39.2,1101,102/04/30,0.5,39.25,38.8,38.9,"1,798","182,023,140","4,661,788"
38.85,1101,102/03/01,0.8,38.9,38.15,38.35,"2,969","312,334,068","8,099,416"
38.6,1101,102/03/04,-0.25,38.85,38.1,38.85,"3,055","428,403,715","11,140,334"
38.6,1101,102/03/05,0.0,38.7,38.05,38.5,"2,550","249,466,017","6,487,640"
38.6,1101,102/03/06,0.0,38.75,38.4,38.6,"1,641","248,265,335","6,429,125"
38.3,1101,102/03/07,-0.3,38.5,38.3,38.4,"1,943","183,647,246","4,782,486"
38.95,1101,102/03/08,0.65,39.05,38.3,38.3,"1,677","183,026,358","4,710,117"
38.3,1101,102/03/11,-0.65,38.85,38.2,38.8,"2,278","217,725,605","5,671,625"
38.15,1101,102/03/12,-0.15,38.4,37.85,38.2,"1,556","173,418,596","4,543,336"
38.5,1101,102/03/13,0.35,38.65,38.15,38.5,"1,522","127,259,967","3,309,613"
37.4,1101,102/03/14,-1.1,38.15,37.3,38.15,"4,214","437,909,794","11,637,149"
36.65,1101,102/03/15,-0.75,37.7,36.65,37.6,"3,487","374,934,918","10,128,955"
36.2,1101,102/03/18,-0.45,36.65,36.05,36.65,"3,241","416,081,082","11,454,314"
36.75,1101,102/03/19,0.55,37.05,36.25,36.5,"2,867","262,782,082","7,144,924"
36.5,1101,102/03/20,-0.25,36.9,36.35,36.75,"3,760","339,979,585","9,292,012"
36.5,1101,102/03/21,0.0,36.9,36.35,36.5,"2,442","333,408,426","9,104,464"
36.45,1101,102/03/22,-0.05,36.6,36.4,36.4,"2,760","272,721,535","7,471,752"
36.45,1101,102/03/25,0.0,36.65,36.4,36.5,"1,455","154,836,240","4,245,623"
36.85,1101,102/03/26,0.4,37.15,36.45,36.5,"2,294","220,893,118","5,990,336"
37.1,1101,102/03/27,0.25,37.1,36.65,36.65,"1,714","227,750,050","6,166,657"
36.8,1101,102/03/28,-0.3,37.4,36.8,37.4,"2,007","173,197,141","4,673,770"
37.5,1101,102/03/29,0.7,37.55,36.9,37.5,"1,458","133,050,604","3,556,536"
40.05,1101,102/02/01,0.15,40.2,39.85,40.15,"1,918","256,871,608","6,416,577"
40.45,1101,102/02/04,0.4,40.6,39.9,40.05,"4,152","466,395,838","11,539,633"
39.75,1101,102/02/05,-0.7,40.45,39.65,40.45,"3,361","491,422,496","12,299,585"
39.15,1101,102/02/06,-0.6,40.2,39.15,40.2,"3,313","362,504,708","9,161,149"
38.95,1101,102/02/18,-0.2,40.8,38.8,40.5,"4,008","507,765,517","12,920,368"
38.95,1101,102/02/19,0.0,39.45,38.7,39.45,"3,277","354,817,760","9,125,588"
38.25,1101,102/02/20,-0.7,39.0,38.1,38.95,"5,714","757,945,712","19,701,162"
37.4,1101,102/02/21,-0.85,38.45,37.4,38.35,"6,296","769,666,114","20,419,289"
38.25,1101,102/02/22,0.85,38.55,37.2,37.9,"4,588","498,119,089","13,082,886"
38.45,1101,102/02/23,0.2,38.5,37.95,38.5,"1,364","154,373,551","4,043,682"
38.2,1101,102/02/25,-0.25,38.6,38.2,38.45,"3,508","322,822,443","8,422,869"
37.85,1101,102/02/26,-0.35,38.2,37.8,38.0,"2,244","236,876,379","6,240,627"
38.05,1101,102/02/27,0.2,38.4,37.7,37.9,"2,445","306,931,739","8,088,396"
39.0,1101,102/01/02,0.1,39.1,38.65,38.95,"1,956","248,393,685","6,374,614"
38.85,1101,102/01/03,-0.15,39.5,38.75,39.5,"2,412","378,361,218","9,710,784"
39.0,1101,102/01/04,0.15,39.45,38.6,39.4,"3,011","338,671,929","8,682,170"
38.9,1101,102/01/07,-0.1,39.1,38.65,39.1,"1,500","196,594,008","5,067,416"
38.5,1101,102/01/08,-0.4,39.1,38.2,38.9,"2,543","249,593,429","6,454,905"
38.55,1101,102/01/09,0.05,39.0,38.5,38.8,"1,854","223,867,570","5,776,333"
39.65,1101,102/01/10,1.1,39.65,38.8,39.0,"4,860","614,085,388","15,592,427"
39.65,1101,102/01/11,0.0,39.95,39.4,39.65,"2,219","305,787,448","7,716,292"
39.5,1101,102/01/14,-0.15,39.5,38.2,39.2,"3,594","447,455,130","11,525,113"
39.0,1101,102/01/15,-0.5,39.4,38.75,39.4,"2,036","234,054,301","6,009,521"
38.95,1101,102/01/16,-0.05,39.3,38.65,39.3,"1,945","189,538,436","4,870,378"
37.8,1101,102/01/17,-1.15,39.2,37.5,39.2,"3,628","359,789,345","9,392,585"
38.75,1101,102/01/18,0.95,39.0,38.0,38.5,"3,468","629,967,962","16,762,108"
38.85,1101,102/01/21,0.1,38.95,38.2,38.3,"1,919","214,942,323","5,561,944"
39.0,1101,102/01/22,0.15,39.1,38.45,38.85,"1,212","168,964,303","4,343,619"
38.95,1101,102/01/23,-0.05,39.05,38.7,38.8,"1,426","144,481,748","3,720,603"
39.0,1101,102/01/24,0.05,39.15,38.5,38.8,"1,828","225,967,166","5,816,670"
39.1,1101,102/01/25,0.1,39.25,38.65,38.9,"2,601","335,834,223","8,601,843"
39.25,1101,102/01/28,0.15,39.55,38.9,39.1,"1,923","283,578,080","7,214,023"
39.6,1101,102/01/29,0.35,39.6,39.3,39.4,"2,652","261,493,371","6,611,802"
39.8,1101,102/01/30,0.2,39.8,39.2,39.6,"2,414","317,969,206","8,017,680"
39.9,1101,102/01/31,0.1,40.0,39.75,39.8,"2,524","284,732,780","7,139,650"
38.0,1101,101/12/03,-0.05,38.3,37.75,38.2,"2,570","250,291,636","6,588,536"
37.7,1101,101/12/04,-0.3,37.7,37.3,37.7,"2,595","258,119,487","6,881,361"
38.2,1101,101/12/05,0.5,38.25,37.4,37.7,"4,221","404,064,628","10,650,752"
37.9,1101,101/12/06,-0.3,38.2,37.7,38.2,"2,959","297,124,746","7,822,779"
39.4,1101,101/12/07,1.5,39.75,38.15,38.2,"7,193","995,165,897","25,472,120"
39.0,1101,101/12/10,-0.4,39.65,38.7,39.35,"3,910","494,364,463","12,611,113"
38.9,1101,101/12/11,-0.1,39.05,38.25,38.7,"3,449","487,906,150","12,621,732"
39.0,1101,101/12/12,0.1,39.65,38.7,39.5,"3,745","477,263,890","12,212,486"
39.05,1101,101/12/13,0.05,39.1,38.75,39.0,"2,159","302,812,088","7,773,351"
39.05,1101,101/12/14,0.0,39.2,38.9,39.0,"2,192","264,753,470","6,775,543"
38.85,1101,101/12/17,-0.2,39.15,38.8,39.0,"2,316","175,232,992","4,500,603"
38.75,1101,101/12/18,-0.1,39.0,37.8,38.9,"2,624","324,692,657","8,464,024"
38.5,1101,101/12/19,-0.25,38.9,38.25,38.85,"2,114","294,933,174","7,670,556"
38.5,1101,101/12/20,0.0,38.9,38.3,38.6,"2,798","281,949,616","7,310,583"
37.5,1101,101/12/21,-1.0,38.5,37.3,38.5,"3,253","383,891,402","10,211,037"
36.7,1101,101/12/22,-0.8,37.5,36.7,37.5,"2,000","168,948,503","4,553,184"
37.5,1101,101/12/24,0.8,37.5,36.85,36.95,"1,934","174,768,620","4,695,706"
38.0,1101,101/12/25,0.5,38.2,37.35,37.5,"1,761","176,172,870","4,650,255"
38.7,1101,101/12/26,0.7,38.9,38.0,38.0,"2,617","317,968,998","8,237,451"
38.85,1101,101/12/27,0.15,38.95,38.25,38.75,"2,092","240,929,963","6,232,931"
38.9,1101,101/12/28,0.05,39.0,38.55,39.0,"1,801","186,591,056","4,811,175"
36.6,1101,101/11/01,-0.85,37.15,36.3,37.0,"3,187","311,440,001","8,491,812"
37.35,1101,101/11/02,0.75,37.9,36.7,37.4,"3,926","461,227,251","12,344,320"
38.1,1101,101/11/05,0.75,38.35,37.3,37.35,"4,459","649,122,324","17,054,647"
38.35,1101,101/11/06,0.25,38.5,37.85,38.5,"2,886","463,849,866","12,152,844"
38.5,1101,101/11/07,0.15,38.65,38.25,38.55,"2,859","448,911,074","11,660,751"
38.0,1101,101/11/08,-0.5,38.5,37.65,38.5,"2,690","294,208,792","7,762,059"
37.65,1101,101/11/09,-0.35,37.9,37.35,37.9,"2,818","297,403,887","7,916,607"
37.65,1101,101/11/12,0.0,38.0,37.55,37.65,"1,703","155,778,033","4,125,198"
36.95,1101,101/11/13,-0.7,38.0,36.8,38.0,"3,147","312,292,907","8,388,642"
36.8,1101,101/11/14,-0.15,37.35,36.25,37.35,"3,009","355,925,816","9,737,492"
36.35,1101,101/11/15,-0.45,36.7,36.1,36.65,"1,884","186,513,446","5,123,226"
36.4,1101,101/11/16,0.05,36.9,36.3,36.35,"1,426","144,786,530","3,968,163"
36.6,1101,101/11/19,0.2,36.75,36.2,36.4,"1,637","179,241,545","4,915,313"
36.8,1101,101/11/20,0.2,37.0,36.55,36.8,"1,866","216,472,022","5,881,143"
36.8,1101,101/11/21,0.0,37.1,36.6,37.0,"2,012","183,396,647","4,975,232"
36.15,1101,101/11/22,-0.65,37.0,35.9,36.8,"2,572","271,697,383","7,487,216"
36.8,1101,101/11/23,0.65,36.8,36.1,36.2,"3,668","360,996,433","9,921,846"
36.8,1101,101/11/26,0.0,37.15,36.4,37.0,"3,831","331,399,805","9,035,182"
36.4,1101,101/11/27,-0.4,36.7,36.25,36.4,"3,249","333,188,560","9,152,473"
36.0,1101,101/11/28,-0.4,36.5,35.8,36.4,"3,864","407,344,186","11,294,951"
37.3,1101,101/11/29,1.3,37.4,36.15,36.2,"5,639","659,573,005","17,915,900"
38.05,1101,101/11/30,0.75,38.05,37.35,37.45,"5,666","694,794,830","18,374,139"
35.95,1101,101/10/01,-0.35,36.5,35.9,36.3,"2,464","223,489,656","6,189,179"
35.75,1101,101/10/02,-0.2,36.05,35.65,36.0,"2,747","219,289,915","6,129,453"
35.6,1101,101/10/03,-0.15,35.9,35.55,35.8,"1,123","79,835,507","2,234,146"
36.2,1101,101/10/04,0.6,36.2,35.35,35.8,"2,214","228,453,620","6,375,079"
36.3,1101,101/10/05,0.1,36.3,36.0,36.2,"1,737","217,403,569","6,007,692"
36.3,1101,101/10/08,0.0,37.0,36.15,36.6,"3,288","440,197,280","12,033,903"
36.7,1101,101/10/09,0.4,36.9,36.5,36.5,"3,703","407,188,810","11,084,990"
35.95,1101,101/10/11,-0.75,36.55,35.85,36.2,"2,687","272,633,834","7,548,744"
35.4,1101,101/10/12,-0.55,36.2,34.85,36.2,"2,395","289,356,724","8,192,935"
36.2,1101,101/10/15,0.8,36.2,35.2,35.2,"3,121","314,457,395","8,757,974"
36.65,1101,101/10/16,0.45,36.7,36.0,36.3,"3,668","387,649,487","10,624,664"
36.9,1101,101/10/17,0.25,36.9,36.6,36.8,"3,038","337,561,131","9,181,447"
36.8,1101,101/10/18,-0.1,36.9,36.65,36.9,"1,258","224,464,912","6,101,237"
37.6,1101,101/10/19,0.8,37.8,37.0,37.0,"9,332","1,167,524,198","31,210,140"
37.8,1101,101/10/22,0.2,37.8,37.15,37.3,"3,070","415,366,295","11,076,636"
37.6,1101,101/10/23,-0.2,37.9,37.35,37.9,"2,938","296,644,429","7,883,581"
37.65,1101,101/10/24,0.05,37.9,37.05,37.4,"3,480","462,029,772","12,304,025"
37.95,1101,101/10/25,0.3,38.05,37.4,37.65,"3,241","489,922,191","12,949,517"
36.45,1101,101/10/26,-1.5,38.0,36.4,38.0,"3,975","424,019,030","11,437,763"
36.95,1101,101/10/29,0.5,37.15,36.4,36.45,"2,338","213,115,589","5,780,901"
37.4,1101,101/10/30,0.45,38.05,37.25,37.3,"3,660","424,658,421","11,286,495"
37.45,1101,101/10/31,0.05,37.8,37.2,37.75,"2,135","195,484,739","5,217,197"
32.55,1101,101/09/03,0.0,32.9,32.35,32.5,"2,031","177,590,516","5,443,407"
33.05,1101,101/09/04,0.5,33.2,32.5,32.7,"3,355","398,770,877","12,114,752"
32.55,1101,101/09/05,-0.5,33.0,32.5,33.0,"2,773","270,967,964","8,299,058"
32.5,1101,101/09/06,-0.05,32.75,32.45,32.7,"1,774","151,076,316","4,641,061"
33.75,1101,101/09/07,1.25,34.15,32.45,32.9,"6,543","834,218,993","25,045,390"
35.1,1101,101/09/10,1.35,35.6,33.85,33.9,"8,340","1,191,484,910","34,066,706"
34.9,1101,101/09/11,-0.2,35.3,34.6,35.2,"2,255","258,078,359","7,388,344"
35.15,1101,101/09/12,0.25,35.5,35.0,35.1,"2,885","378,331,245","10,710,936"
35.4,1101,101/09/13,0.25,35.45,35.15,35.3,"2,565","202,415,083","5,727,118"
36.7,1101,101/09/14,1.3,36.95,35.75,35.75,"7,372","908,932,458","24,895,322"
36.7,1101,101/09/17,0.0,37.0,36.55,37.0,"3,356","363,997,745","9,908,834"
35.9,1101,101/09/18,-0.8,36.7,35.75,36.7,"3,264","342,552,520","9,515,210"
35.95,1101,101/09/19,0.05,36.0,35.45,35.6,"2,928","368,014,621","10,296,459"
35.25,1101,101/09/20,-0.7,36.0,35.25,35.8,"2,868","390,777,015","10,997,218"
35.9,1101,101/09/21,0.65,35.95,35.4,35.7,"3,093","336,411,025","9,411,219"
36.3,1101,101/09/24,0.4,36.45,35.4,35.9,"2,268","220,673,608","6,132,763"
36.0,1101,101/09/25,-0.3,36.3,35.75,36.2,"2,429","274,186,313","7,628,620"
35.8,1101,101/09/26,-0.2,35.9,35.6,35.8,"1,097","116,751,229","3,267,192"
36.05,1101,101/09/27,0.25,36.1,35.6,36.0,"2,587","265,754,163","7,385,881"
36.3,1101,101/09/28,0.25,36.4,35.65,36.1,"2,557","327,121,761","9,051,757"
35.75,1101,101/08/01,0.85,35.75,34.85,35.0,"3,177","273,505,945","7,731,076"
35.8,1101,101/08/03,0.05,35.9,35.5,35.8,"1,977","167,655,169","4,694,182"
35.7,1101,101/08/06,-0.1,36.45,35.65,36.0,"2,533","292,718,932","8,124,215"
35.7,1101,101/08/07,0.0,35.85,35.2,35.2,"2,087","208,123,322","5,833,302"
35.5,1101,101/08/08,-0.2,36.0,35.3,35.7,"3,180","283,608,178","7,937,031"
35.8,1101,101/08/09,0.3,35.9,35.45,35.7,"4,832","398,307,186","11,170,498"
35.8,1101,101/08/10,0.0,36.2,35.8,36.0,"3,673","465,333,650","12,924,915"
36.0,1101,101/08/13,0.2,36.45,35.8,36.45,"2,886","329,261,844","9,120,586"
35.3,1101,101/08/14,-0.7,36.25,35.25,36.0,"2,580","244,429,203","6,850,774"
35.4,1101,101/08/15,0.1,35.6,34.9,35.5,"2,496","236,546,474","6,732,773"
35.0,1101,101/08/16,-0.4,35.6,34.95,35.6,"3,438","314,252,325","8,931,565"
34.8,1101,101/08/17,-0.2,35.0,34.4,34.85,"4,059","331,940,242","9,586,055"
34.35,1101,101/08/20,-0.45,34.8,34.2,34.8,"2,724","173,231,621","5,046,684"
34.45,1101,101/08/21,0.1,34.85,34.3,34.7,"2,908","246,376,196","7,118,392"
34.15,1101,101/08/22,-0.3,34.2,33.9,34.1,"2,663","240,049,839","7,051,567"
34.0,1101,101/08/23,-0.15,34.2,33.9,33.9,"2,002","191,773,214","5,637,682"
33.9,1101,101/08/24,-0.1,34.05,33.85,34.0,"1,640","171,356,150","5,049,425"
33.85,1101,101/08/27,-0.05,34.2,33.8,33.9,"1,219","105,708,843","3,117,807"
33.45,1101,101/08/28,-0.4,33.8,33.45,33.7,"1,937","169,139,410","5,039,017"
33.05,1101,101/08/29,-0.4,33.55,33.0,33.5,"3,703","293,400,931","8,847,661"
32.6,1101,101/08/30,-0.45,33.15,32.5,33.1,"3,283","362,751,384","11,096,669"
32.55,1101,101/08/31,-0.05,32.8,32.45,32.6,"2,058","221,683,324","6,808,672"
35.1,1101,101/07/02,-0.25,35.7,34.1,34.1,"3,807","325,896,187","9,260,980"
36.15,1101,101/07/03,+1.05,36.25,35.4,35.6,"3,398","537,119,415","14,937,161"
36.2,1101,101/07/04,+0.05,36.3,36.05,36.25,"2,159","253,717,613","7,013,417"
35.9,1101,101/07/05,-0.30,35.9,35.4,35.7,"2,073","303,539,010","8,502,914"
36.3,1101,101/07/06,+0.40,36.3,35.8,36.0,"2,804","323,971,136","8,956,752"
36.3,1101,101/07/09, 0.00,36.4,35.8,35.8,"2,220","225,575,000","6,223,631"
36.0,1101,101/07/10,-0.30,36.25,35.75,36.1,"2,296","272,803,673","7,577,871"
36.9,1101,101/07/11,+0.90,36.9,35.55,35.55,"4,201","525,525,077","14,409,293"
36.2,1101,101/07/12,-0.70,36.9,36.1,36.9,"2,205","226,983,808","6,252,890"
36.25,1101,101/07/13,+0.05,36.6,36.15,36.2,"2,790","289,983,885","7,976,263"
36.25,1101,101/07/16, 0.00,36.4,36.0,36.25,"1,759","217,257,343","5,997,584"
36.25,1101,101/07/17, 0.00,36.4,35.9,35.9,"3,170","313,936,690","8,680,505"
36.05,1101,101/07/18,-0.20,36.25,35.85,36.0,"2,941","260,979,424","7,248,828"
36.85,1101,101/07/19,+0.80,36.9,36.1,36.45,"3,343","381,874,534","10,420,509"
37.0,1101,101/07/20,+0.15,37.0,36.6,36.9,"2,835","258,125,512","6,998,471"
36.4,1101,101/07/23,-0.60,36.9,36.2,36.9,"1,932","172,634,846","4,741,121"
36.15,1101,101/07/24,-0.25,36.25,36.0,36.05,"2,035","265,663,178","7,365,714"
